episode_id,UMAP_X,UMAP_Y,UMAP_Z,cluster,cluster_label,n_frames,source,task_name,embodiment,arm_used,missing_frame_ratio,task_description,difficulty,difficulty_z,stage,curriculum_rank,coreset_rank,is_cluster_medoid
yam__pack_items__2026-07-06-18-22-04-333000,8.869830131530762,-0.13231520354747772,0.6325635313987732,0,Group 0,1197,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.24632352941176472,-0.7945978659812509,1,55,219,False
yam__pack_items__2026-07-06-18-23-08-590000,9.306713104248047,-0.23615406453609467,1.1630808115005493,0,Group 0,1109,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.23161764705882354,-0.8151451224869782,1,51,204,False
yam__pack_items__2026-07-06-18-24-09-814000,8.746841430664062,0.08498211950063705,0.6624767184257507,0,Group 0,1121,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.28308823529411764,-0.7137683616932409,1,64,211,False
yam__pack_items__2026-07-06-18-25-08-275000,9.162548065185547,-0.2960307002067566,1.6234854459762573,0,Group 0,1124,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.2610294117647059,-0.7658264000010108,1,59,231,False
yam__pack_items__2026-07-06-18-26-21-495000,8.94051456451416,-0.7626780271530151,1.1664998531341553,0,Group 0,1260,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.22794117647058823,-0.8162068480223528,1,50,223,False
yam__pack_items__2026-07-06-18-27-14-950000,9.291118621826172,-0.3078081011772156,1.2804666757583618,0,Group 0,907,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.1801470588235294,-0.8955562840049874,1,40,212,False
yam__pack_items__2026-07-06-18-28-18-172000,8.965347290039062,-0.7608513832092285,1.5857739448547363,0,Group 0,1024,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.09191176470588236,-1.033286316434383,1,19,190,False
yam__pack_items__2026-07-06-18-29-27-437000,8.922359466552734,-0.16547313332557678,0.4215551018714905,0,Group 0,1050,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.11397058823529412,-1.0075369102251603,1,22,234,False
yam__pack_items__2026-07-06-18-30-23-922000,8.938461303710938,-0.26499223709106445,0.40395382046699524,0,Group 0,1021,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.10661764705882353,-1.0176071828729771,1,21,227,False
yam__pack_items__2026-07-06-18-32-18-020000,9.54747486114502,-0.42969390749931335,1.0402687788009644,0,Group 0,1051,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.31985294117647056,-0.6398554423443251,1,74,249,False
yam__pack_items__2026-07-06-18-34-50-746000,9.269986152648926,0.15274295210838318,0.46015244722366333,0,Group 0,1108,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.3860294117647059,-0.42939544993971196,1,89,222,False
yam__pack_items__2026-07-06-18-35-47-656000,9.549668312072754,-0.1934099644422531,1.0397517681121826,0,Group 0,1024,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.27941176470588236,-0.7250642501268404,1,63,218,False
yam__pack_items__2026-07-06-18-36-46-308000,9.299188613891602,-0.24377575516700745,1.4060618877410889,0,Group 0,1084,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.15808823529411764,-0.9207823205424457,1,34,236,False
yam__pack_items__2026-07-06-18-37-54-664000,9.005343437194824,-0.3322543501853943,0.9355169534683228,0,Group 0,989,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.29411764705882354,-0.6812510630236815,1,67,230,False
yam__pack_items__2026-07-06-18-40-37-918000,9.323667526245117,-0.5199183821678162,0.7899624109268188,0,Group 0,1013,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.3602941176470588,-0.5048407130978527,1,83,226,False
yam__pack_items__2026-07-06-18-41-46-823000,9.505373001098633,-0.44769158959388733,1.2819582223892212,0,Group 0,1016,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.25,-0.7926505384638718,1,56,198,False
yam__pack_items__2026-07-06-19-28-39-516000,8.94187068939209,-0.09420223534107208,0.3871040940284729,0,Group 0,647,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.051470588235294115,-1.1134043598455106,1,10,209,False
yam__pack_items__2026-07-06-21-04-18-018000,8.828166007995605,-0.714422881603241,1.064488410949707,0,Group 0,820,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.11764705882352941,-1.00078490453634,1,23,250,False
yam__pack_items__2026-07-06-21-06-51-354000,9.211414337158203,-0.2258964329957962,0.37658387422561646,0,Group 0,754,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.09558823529411764,-1.0258928002480505,1,20,205,False
yam__pack_items__2026-07-06-21-13-03-316000,9.47314167022705,-0.4745592474937439,1.1153749227523804,0,Group 0,814,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.22058823529411764,-0.8481924078767957,1,48,261,False
yam__pack_items__2026-07-06-21-14-01-670000,9.188814163208008,-0.3946175277233124,0.6085224151611328,0,Group 0,903,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.3235294117647059,-0.6392004790831749,1,75,215,False
yam__pack_items__2026-07-06-21-14-51-471000,9.232569694519043,0.14249379932880402,0.5328992605209351,0,Group 0,914,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.39705882352941174,-0.3378572388151138,1,92,213,False
yam__pack_items__2026-07-06-21-15-50-319000,9.232928276062012,-0.5473620891571045,1.6394113302230835,0,Group 0,1007,yam,yam_pack_items,yam_bimanual,right,unknown,"pick up a black bowl using the left arm, and place three food items into it using the right arm.",0.2977941176470588,-0.6766999307820756,1,68,255,False
yam__pick_hat__2026-07-02-23-04-15-262000,8.792695045471191,1.7553503513336182,2.970813274383545,0,Group 0,323,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.35294117647058826,-0.5299960964723155,1,81,186,False
yam__pick_hat__2026-07-02-23-05-40-137000,8.88337516784668,1.6317052841186523,3.098172664642334,0,Group 0,388,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.3161764705882353,-0.649371029271115,1,73,49,False
yam__pick_hat__2026-07-02-23-06-13-771000,8.919220924377441,1.5637210607528687,3.1361844539642334,0,Group 0,418,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.35661764705882354,-0.5056281999808364,1,82,208,False
yam__pick_hat__2026-07-02-23-08-00-468000,8.947543144226074,1.5724780559539795,3.07137393951416,0,Group 0,295,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.025735294117647058,-1.2668734004233637,1,5,272,False
yam__pick_hat__2026-07-02-23-08-44-089000,8.885395050048828,1.61048424243927,3.0716264247894287,0,Group 0,449,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.36764705882352944,-0.4658526431124183,1,84,256,False
yam__pick_hat__2026-07-02-23-09-13-663000,8.868802070617676,1.5499199628829956,3.1180920600891113,0,Group 0,379,yam,yam_pick_hat,yam_bimanual,left,unknown,pick up the black hat using the left arm and drop it into a brown box,0.3088235294117647,-0.6584177466914038,1,71,257,False
